,Unnamed: 0.1,SchoolCode,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName,FundPerStudent,Educational Option Type,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),Low Grade,High Grade,Enrollment (Ages 5-17),TotalFTE,ClearFTE,OtherFTE,EnrollmentTotal,EnrollmentWhite,EnrollmentBlack,EnrollmentAsian,EnrollmentHispanic,EnrollmentNative,CountyMedianIncome,MedianIncome,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
52,176,132027,2056.0,60.0,0.0291828793774319,132027,University Preparatory Value High,64733,Los Angeles Unified,19,Los Angeles,13013.721799610894,Traditional,480,383,0.7979166666666667,9,12,465,29.07,16.67,10.24,481.0,*,*,15,439,*,35925,"69,016",80,1925,52.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,194,132126,940.0,60.0,0.0638297872340425,132126,Bert Corona Charter High,64733,Los Angeles Unified,19,Los Angeles,9401.494968085106,Traditional,202,158,0.7821782178217822,9,12,189,12.0,10.0,1.0,197.0,*,*,*,193,*,35925,"69,016",81,1170,38.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,195,1934371,2524.0,436.0,0.1727416798732171,1934371,Thomas Jefferson Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,736,720,0.9782608695652174,9,12,714,35.35,23.82,9.66,749.0,*,61,*,673,*,35925,"69,016",69,1918,48.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,208,1934454,3408.0,472.0,0.1384976525821596,1934454,David Starr Jordan Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,780,760,0.9743589743589745,9,12,738,36.34,28.86,4.35,886.0,*,158,*,711,*,35925,"69,016",64,1240,43.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,227,132282,1064.0,0.0,0.0,132282,Ednovate - East College Prep,64733,Los Angeles Unified,19,Los Angeles,23219.677640977447,Traditional,379,298,0.7862796833773087,9,12,370,16.32,6.32,8.12,402.0,*,12,*,377,*,35925,"69,016",66,1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,240,107755,3548.0,268.0,0.0755355129650507,107755,Port of Los Angeles High,64733,Los Angeles Unified,19,Los Angeles,18732.491685456596,Traditional,975,551,0.5651282051282052,9,12,938,51.75,47.76,3.32,1021.0,54,30,13,856,*,35925,"69,016",155,3137,100.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,275,124362,3780.0,16.0,0.0042328042328042,124362,Valley Academy of Arts and Sciences,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,894,457,0.5111856823266219,9,12,877,43.85,30.77,8.01,1011.0,224,39,52,603,*,35925,"69,016",74,2035,54.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,279,124370,1412.0,20.0,0.0141643059490084,124370,Cesar E. Chavez Learning Academies-Arts/Theatre/Entertain Mag,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Alternative School of Choice,356,280,0.7865168539325843,9,12,350,25.03,18.54,4.93,395.0,12,14,*,357,*,35925,"69,016",87,1965,64.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,286,124388,1844.0,88.0,0.0477223427331887,124388,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,491,425,0.8655804480651731,9,12,480,23.49,21.36,2.15,531.0,*,*,*,516,*,35925,"69,016",50,1333,41.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,291,124396,1688.0,152.0,0.0900473933649289,124396,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,449,398,0.8864142538975501,9,12,436,19.49,12.29,7.22,457.0,11,*,*,438,*,35925,"69,016",72,1312,39.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,293,124404,932.0,20.0,0.0214592274678111,124404,Cesar E. Chavez Learning Academies-Technology Preparatory Academy,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,343,320,0.932944606413994,9,12,326,15.98,13.46,1.82,354.0,*,*,*,341,*,35925,"69,016",52,1140,33.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,307,124479,3840.0,728.0,0.1895833333333333,124479,Dr. Maya Angelou Community High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1065,1025,0.9624413145539906,9,12,1000,50.35,38.25,6.19,1108.0,*,85,*,1012,*,35925,"69,016",131,3760,88.0,2692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,308,124487,2088.0,176.0,0.0842911877394636,124487,Public Service Community at Diego Rivera Learning Complex,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,527,511,0.969639468690702,9,12,508,25.01,21.17,2.75,551.0,*,18,*,524,*,35925,"69,016",88,1942,56.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,311,124495,2020.0,236.0,0.1168316831683168,124495,Communication and Technology at Diego Rivera Learning Complex,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,530,508,0.958490566037736,9,12,508,22.76,14.57,7.82,538.0,14,29,*,494,*,35925,"69,016",69,1610,45.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,314,124503,2128.0,184.0,0.0864661654135338,124503,Diego Rivera Learning Complex Green Design STEAM Academy,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,563,543,0.9644760213143873,9,12,555,28.06,17.29,7.42,617.0,*,22,*,587,*,35925,"69,016",66,1541,37.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,315,124511,1732.0,168.0,0.0969976905311778,124511,Performing Arts Community at Diego Rivera Learning Complex,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,473,457,0.9661733615221988,9,12,454,25.01,21.33,3.38,537.0,*,54,*,478,*,35925,"69,016",80,1941,46.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,327,124560,2644.0,260.0,0.0983358547655068,124560,Synergy Quantum Academy,64733,Los Angeles Unified,19,Los Angeles,14352.257851739787,Traditional,551,526,0.9546279491833032,9,12,533,29.5,24.84,4.67,560.0,*,*,*,554,*,35925,"69,016",16,382,14.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,354,1935121,4044.0,216.0,0.0534124629080118,1935121,Abraham Lincoln Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1090,994,0.9119266055045872,9,12,1053,55.99,41.69,10.23,1150.0,14,32,236,858,*,35925,"69,016",206,4398,132.0,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,356,116509,1780.0,52.0,0.0292134831460674,116509,Alliance Morgan McKinzie High,64733,Los Angeles Unified,19,Los Angeles,46857.39641011236,Traditional,471,403,0.8556263269639066,9,12,461,23.81,18.39,4.52,475.0,*,*,*,470,*,35925,"69,016",49,1416,47.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,395,124891,1928.0,96.0,0.0497925311203319,124891,Alliance Renee and Meyer Luskin Academy High,64733,Los Angeles Unified,19,Los Angeles,27989.68960580913,Traditional,523,449,0.858508604206501,9,12,503,24.4,21.58,2.38,522.0,*,103,*,411,*,35925,"69,016",62,1633,57.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,402,1935352,4968.0,596.0,0.1199677938808373,1935352,Los Angeles Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1039,936,0.9008662175168431,9,12,982,54.82,38.38,13.5,1175.0,18,123,28,983,*,35925,"69,016",229,4986,164.0,3921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,404,124933,1172.0,64.0,0.0546075085324232,124933,PUC Early College Academy for Leaders and Scholars (ECALS),64733,Los Angeles Unified,19,Los Angeles,14912.841604095564,Traditional,239,211,0.8828451882845189,9,12,226,16.01,11.24,4.76,240.0,*,*,*,222,*,35925,"69,016",30,606,27.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,406,124941,2264.0,56.0,0.0247349823321554,124941,Alliance Margaret M. Bloomfield Technology Academy High,64733,Los Angeles Unified,19,Los Angeles,20760.15277826855,Traditional,574,472,0.8222996515679443,9,12,561,27.79,22.7,4.88,588.0,*,*,*,564,*,35925,"69,016",34,847,30.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,432,1935519,5376.0,448.0,0.0833333333333333,1935519,Manual Arts Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1038,981,0.9450867052023122,9,12,967,72.33,50.12,18.86,1211.0,*,164,*,1013,*,35925,"69,016",286,7498,187.0,5398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,444,1935568,9312.0,420.0,0.0451030927835051,1935568,John Marshall Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,2004,1183,0.5903193612774451,9,12,1950,100.34,80.67,14.2,2267.0,366,46,237,1380,*,35925,"69,016",292,8147,219.0,6752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,446,116954,104.0,24.0,0.2307692307692307,116954,Jack London Community Day,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Community Day School,42,39,0.9285714285714286,9,12,29,3.5,2.4,1.07,64.0,*,*,*,53,*,35925,"69,016",34,225,28.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,472,117051,2768.0,292.0,0.1054913294797687,117051,Edward R. Roybal Learning Center,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,976,919,0.9415983606557377,9,12,925,45.5,22.5,19.1,895.0,*,20,24,808,*,35925,"69,016",45,971,36.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,474,100677,1280.0,56.0,0.04375,100677,High Tech LA,64733,Los Angeles Unified,19,Los Angeles,20535.1885625,Traditional,372,148,0.3978494623655914,9,12,365,14.0,13.35,0.65,379.0,203,*,*,118,*,35925,"69,016",36,1053,25.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,475,117069,3236.0,508.0,0.1569839307787391,117069,Helen Bernstein High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,660,600,0.9090909090909092,9,12,600,38.5,23.99,11.38,704.0,17,18,14,629,*,35925,"69,016",84,1876,70.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,476,108878,2664.0,204.0,0.0765765765765765,108878,CHAMPS - Charter HS of Arts-Multimedia & Performing,64733,Los Angeles Unified,19,Los Angeles,11477.351512762763,Traditional,508,233,0.4586614173228346,9,12,488,31.87,24.25,7.61,605.0,259,39,14,259,*,35925,"69,016",177,2756,97.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,482,108894,2376.0,40.0,0.0168350168350168,108894,Alliance Judy Ivie Burton Technology Academy High,64733,Los Angeles Unified,19,Los Angeles,31505.512133838383,Traditional,623,581,0.9325842696629212,9,12,615,28.75,25.05,3.7,619.0,*,16,*,593,*,35925,"69,016",67,1572,59.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,487,108936,2348.0,32.0,0.0136286201022146,108936,Alliance Collins Family College-Ready High,64733,Los Angeles Unified,19,Los Angeles,32222.053211243612,Traditional,624,534,0.8557692307692307,9,12,618,30.79,23.43,7.17,614.0,*,*,*,602,*,35925,"69,016",57,1436,45.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,490,100750,1812.0,116.0,0.0640176600441501,100750,Wallis Annenberg High,64733,Los Angeles Unified,19,Los Angeles,42750.75690397351,Traditional,497,461,0.9275653923541248,9,12,477,26.0,25.5,0.5,490.0,*,15,*,471,*,35925,"69,016",28,635,24.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,500,100800,2144.0,136.0,0.0634328358208955,100800,Central City Value,64733,Los Angeles Unified,19,Los Angeles,14007.997789179106,Traditional,452,351,0.7765486725663717,9,12,438,25.84,21.93,3.7,500.0,*,*,*,446,*,35925,"69,016",59,1370,44.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,511,1935865,8160.0,1224.0,0.15,1935865,James Monroe High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1916,1755,0.9159707724425888,9,12,1806,95.0,76.36,13.46,2068.0,65,64,27,1835,*,35925,"69,016",264,6126,197.0,4831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,556,133868,1636.0,0.0,0.0,133868,Rise Kohyang High,64733,Los Angeles Unified,19,Los Angeles,40111.88936430318,Traditional,454,344,0.7577092511013216,9,12,439,22.86,19.12,3.74,448.0,*,23,131,265,*,35925,"69,016",28,589,25.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,564,1936160,7448.0,480.0,0.0644468313641246,1936160,Nathaniel Narbonne Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1795,1292,0.7197771587743732,9,12,1747,94.01,74.74,13.32,2019.0,71,405,58,1331,*,35925,"69,016",238,6593,187.0,5479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,572,101196,1756.0,92.0,0.0523917995444191,101196,ICEF View Park Preparatory High,64733,Los Angeles Unified,19,Los Angeles,20927.168325740317,Traditional,403,298,0.739454094292804,9,12,389,19.76,15.73,3.33,448.0,*,417,*,24,*,35925,"69,016",111,2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,574,117598,1288.0,112.0,0.0869565217391304,117598,Alliance Piera Barbaglia Shaheen Health Services Academy,64733,Los Angeles Unified,19,Los Angeles,29138.160535714287,Traditional,520,438,0.8423076923076923,9,12,509,22.89,13.65,7.17,510.0,*,72,*,425,*,35925,"69,016",72,1597,63.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,578,117606,1712.0,124.0,0.072429906542056,117606,Alliance Leichtman-Levine Family Foundation Environmental Science High,64733,Los Angeles Unified,19,Los Angeles,19797.278621495327,Traditional,374,275,0.7352941176470589,9,12,356,20.86,15.33,5.54,392.0,*,*,*,340,*,35925,"69,016",94,1713,64.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,582,109447,7456.0,752.0,0.1008583690987124,109447,Santee Education Complex,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1718,1652,0.9615832363213038,9,12,1652,94.0,64.25,20.61,1822.0,20,110,*,1686,*,35925,"69,016",209,5511,128.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,585,109454,7372.0,420.0,0.0569723277265328,109454,South East High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1900,1711,0.9005263157894737,9,12,1876,84.98,57.45,22.29,2016.0,16,48,*,1948,*,35925,"69,016",156,4503,113.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,587,109462,5268.0,856.0,0.1624905087319666,109462,Maywood Academy High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1009,939,0.9306243805748264,9,12,962,53.33,28.75,15.95,1121.0,11,*,*,1092,*,35925,"69,016",104,3090,78.0,2416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,589,125864,2032.0,36.0,0.0177165354330708,125864,Ednovate - USC Hybrid High College Prep,64733,Los Angeles Unified,19,Los Angeles,20407.013336614174,Traditional,546,351,0.6428571428571429,9,12,532,22.3,13.13,8.57,559.0,*,73,*,472,*,35925,"69,016",44,1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,594,109512,1748.0,152.0,0.0869565217391304,109512,Cal Burke High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Continuation School,117,114,0.9743589743589745,9,12,70,8.49,3.9,4.6,217.0,*,*,*,201,*,35925,"69,016",41,294,32.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,596,117721,1940.0,76.0,0.0391752577319587,117721,Contreras Learning Center-Academic Leadership Community,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,495,487,0.9838383838383838,9,12,478,21.7,17.89,1.65,501.0,*,*,*,474,*,35925,"69,016",47,1092,27.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,598,1936350,8788.0,136.0,0.0154756486117432,1936350,North Hollywood Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,2555,1440,0.5636007827788649,9,12,2510,114.51,86.57,19.44,2694.0,481,89,248,1766,*,35925,"69,016",246,7020,200.0,5870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,602,117747,1840.0,116.0,0.0630434782608695,117747,Los Angeles High School of the Arts,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,442,402,0.9095022624434388,9,12,416,25.7,16.59,8.21,447.0,*,12,18,394,*,35925,"69,016",51,1017,33.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,605,117762,1816.0,272.0,0.1497797356828193,117762,School for the Visual Arts and Humanities,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,456,429,0.9407894736842104,9,12,440,24.71,18.01,3.53,448.0,*,*,21,404,*,35925,"69,016",44,1029,29.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,610,125989,2268.0,24.0,0.0105820105820105,125989,STEM Academy at Bernstein High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,600,559,0.9316666666666666,9,12,594,29.5,24.16,4.18,606.0,26,*,19,518,*,35925,"69,016",81,1394,54.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,628,117911,320.0,16.0,0.05,117911,New Millennium Secondary,64733,Los Angeles Unified,19,Los Angeles,35112.94159375,Traditional,186,108,0.5806451612903226,9,12,177,11.01,7.24,3.77,194.0,*,37,*,144,*,35925,"69,016",21,423,17.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,632,126136,2076.0,0.0,0.0,126136,Math and Science College Preparatory,64733,Los Angeles Unified,19,Los Angeles,18340.493424855493,Traditional,530,459,0.8660377358490566,9,12,521,29.98,19.1,5.16,528.0,*,43,*,480,*,35925,"69,016",65,1287,38.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,644,101659,280.0,12.0,0.0428571428571428,101659,"CATCH Prep Charter High, Inc.",64733,Los Angeles Unified,19,Los Angeles,47462.946,Traditional,197,176,0.8934010152284264,9,12,194,9.09,7.05,0.83,165.0,*,95,*,60,*,35925,"69,016",6,255,6.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,648,101675,2492.0,96.0,0.0385232744783306,101675,Oscar De La Hoya Animo Charter High,64733,Los Angeles Unified,19,Los Angeles,31098.051075441414,Traditional,613,536,0.8743882544861338,9,12,599,29.12,27.88,1.24,633.0,*,*,*,622,*,35925,"69,016",60,1345,32.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,694,126474,1016.0,104.0,0.1023622047244094,126474,"Hilda L. Solis Learning Academy School of Technology, Business and Education",64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,273,260,0.9523809523809524,9,12,264,16.49,11.76,4.15,266.0,*,*,*,261,*,35925,"69,016",73,1420,36.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,698,126482,2004.0,244.0,0.1217564870259481,126482,Augustus F. Hawkins High A Critical Design and Gaming,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1055,1006,0.9535545023696682,9,12,998,24.35,20.29,2.15,477.0,*,73,*,388,*,35925,"69,016",125,2346,77.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,708,126516,3040.0,68.0,0.0223684210526315,126516,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,763,694,0.90956749672346,9,12,755,34.74,25.97,5.96,815.0,*,*,*,809,*,35925,"69,016",61,1646,36.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,711,126524,2780.0,56.0,0.0201438848920863,126524,Linda Esperanza Marquez High B LIBRA Academy,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,643,592,0.9206842923794712,9,12,639,24.74,19.63,4.81,681.0,*,*,*,676,*,35925,"69,016",155,3408,72.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,713,126532,2448.0,104.0,0.0424836601307189,126532,Linda Esperanza Marquez High C School of Social Justice,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,663,616,0.9291101055806938,9,12,642,28.25,20.94,6.29,670.0,*,*,*,663,*,35925,"69,016",89,2542,65.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,715,126540,2212.0,16.0,0.0072332730560578,126540,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,583,469,0.8044596912521441,9,12,577,27.51,22.8,3.38,644.0,*,*,*,631,*,35925,"69,016",154,3543,83.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,718,126557,1420.0,128.0,0.0901408450704225,126557,Visual and Performing Arts at Legacy High School Complex,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,454,387,0.8524229074889867,9,12,444,23.52,17.28,6.21,477.0,*,*,*,467,*,35925,"69,016",58,1610,44.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,724,126573,2840.0,348.0,0.1225352112676056,126573,Mervyn M. Dymally High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,682,656,0.9618768328445748,9,12,655,34.32,20.6,10.0,727.0,*,158,*,553,*,35925,"69,016",134,3380,86.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,733,126615,1916.0,156.0,0.081419624217119,126615,Academies of Education and Empowerment at Carson High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,503,286,0.5685884691848907,9,12,498,23.0,19.67,1.9,534.0,14,78,13,297,*,35925,"69,016",86,1739,57.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,736,126623,1824.0,16.0,0.0087719298245614,126623,Academy of Medical Arts at Carson High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,453,251,0.5540838852097131,9,12,439,26.02,23.5,1.14,506.0,*,59,40,195,*,35925,"69,016",68,1547,47.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,766,118588,6792.0,1284.0,0.1890459363957597,118588,Alain Leroy Locke College Preparatory Academy,64733,Los Angeles Unified,19,Los Angeles,15298.589001766784,Traditional,1287,1202,0.933954933954934,9,12,1174,71.32,52.37,9.98,1489.0,*,316,*,1157,*,35925,"69,016",174,3261,105.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,771,1937226,5772.0,132.0,0.0228690228690228,1937226,Reseda Charter High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1423,1186,0.8334504567814477,6,12,1375,82.84,61.8,18.87,1452.0,191,79,88,1037,*,35925,"69,016",141,2957,75.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,808,1937424,5208.0,624.0,0.1198156682027649,1937424,Theodore Roosevelt Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1626,1532,0.942189421894219,9,12,1566,73.32,55.16,15.97,1522.0,*,11,*,1492,*,35925,"69,016",111,2909,86.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,815,102434,2308.0,136.0,0.0589254766031195,102434,Animo South Los Angeles Charter,64733,Los Angeles Unified,19,Los Angeles,37605.62735701906,Traditional,636,573,0.9009433962264152,9,12,620,31.11,25.06,4.82,654.0,*,133,*,514,*,35925,"69,016",87,2094,55.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,829,110668,1280.0,120.0,0.09375,110668,Frida Kahlo High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Continuation School,99,98,0.98989898989899,9,12,45,6.0,4.28,1.72,175.0,*,12,*,162,*,35925,"69,016",37,306,24.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,856,1937622,7752.0,184.0,0.023735810113519,1937622,San Fernando Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,1948,1706,0.8757700205338809,9,12,1904,101.84,85.24,6.86,2103.0,33,19,*,2028,*,35925,"69,016",130,3492,109.0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,911,1937838,8632.0,384.0,0.0444856348470806,1937838,San Pedro Senior High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,2677,1395,0.5211057153530071,9,12,2610,113.48,88.71,19.18,2819.0,447,227,70,1867,11,35925,"69,016",201,5551,152.0,4372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,925,135632,936.0,0.0,0.0,135632,WISH Academy High,64733,Los Angeles Unified,19,Los Angeles,10535.178226495727,Traditional,251,81,0.3227091633466135,9,12,247,21.18,10.54,9.13,275.0,53,115,17,69,*,35925,"69,016",33,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,936,102913,1668.0,0.0,0.0,102913,Middle College High,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,383,327,0.8537859007832899,9,12,380,17.51,15.55,1.97,407.0,*,133,*,267,*,35925,"69,016",41,1296,32.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,937,102921,1880.0,0.0,0.0,102921,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,64733,Los Angeles Unified,19,Los Angeles,47247.024879729055,Traditional,443,198,0.4469525959367946,9,12,439,32.83,24.99,7.84,462.0,11,51,43,250,*,35925,"69,016",32,1094,26.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,944,135715,1588.0,12.0,0.0075566750629722,135715,Ednovate - Esperanza College Prep,64733,Los Angeles Unified,19,Los Angeles,14341.015201511336,Traditional,481,289,0.6008316008316008,9,12,464,20.41,12.26,7.33,479.0,*,*,*,471,*,35925,"69,016",23,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,948,135723,1252.0,36.0,0.0287539936102236,135723,Ednovate - Brio College Prep,64733,Los Angeles Unified,19,Los Angeles,15552.491110223644,Traditional,476,357,0.75,9,12,458,18.2,10.83,5.91,436.0,15,49,*,355,*,35925,"69,016",30,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
