SchoolCode,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
125450,458,12493,319.0,9533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125500,442,11576,354.0,9248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125617,106,2556,74.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125633,39,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125674,988,3012,577.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125716,262,5076,144.0,3361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125732,401,9608,297.0,7604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125864,44,1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125989,81,1394,54.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126136,65,1287,38.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126243,45,303,25.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126292,67,1408,49.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126474,73,1420,36.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126482,125,2346,77.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126490,83,1468,53.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126508,74,1546,46.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126516,61,1646,36.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126524,155,3408,72.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126532,89,2542,65.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126540,154,3543,83.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126557,58,1610,44.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126573,134,3380,86.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126615,86,1739,57.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126623,68,1547,47.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126722,128,2364,86.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126748,103,2460,81.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126870,37,208,26.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127209,44,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127217,42,970,31.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127233,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127241,130,3943,114.0,3514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127316,206,5115,172.0,4306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127373,499,10279,278.0,7373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127381,169,4742,137.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127423,251,7541,152.0,5054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127530,96,2272,96.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127548,110,2743,95.0,2697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127647,204,3646,106.0,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127787,55,1079,47.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127795,60,1589,34.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127803,33,433,13.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127894,102,2538,60.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127910,70,1807,52.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127944,86,1535,51.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128215,49,153,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128397,23,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128447,154,1282,109.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128454,292,2406,206.0,1581.0,14.0,150.0,8.0,128.0,141.0,1073.0,208.0,1841.0
128488,49,1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128496,60,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128777,18,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128793,54,347,32.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128819,28,77,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128967,669,11105,343.0,5783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129023,391,1022,151.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129320,119,2778,78.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129536,42,868,29.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129585,98,2369,73.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129627,38,998,25.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129759,91,2385,89.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130047,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130054,503,10179,278.0,7661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130062,565,14174,402.0,11573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130096,465,14263,394.0,12713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130138,59,635,21.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130146,107,1663,57.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130179,43,680,21.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130229,549,10639,273.0,7971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130252,74,867,35.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130286,28,321,20.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130294,9,68,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130450,409,8567,236.0,6143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130583,552,17495,479.0,15587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130625,90,1533,66.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130708,148,556,76.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130724,53,172,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130823,269,1786,22.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130849,324,8794,259.0,7497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130856,92,2157,81.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130997,50,878,35.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131128,161,3579,78.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131177,739,17622,576.0,14357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131243,12,246,10.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131698,184,4212,118.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131821,33,658,18.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131938,18,191,10.0,69.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
131953,33,53,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131995,75,1629,72.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132027,80,1925,52.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132126,81,1170,38.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132134,99,2064,74.0,1584.0,23.0,454.0,4.0,80.0,37.0,863.0,64.0,1397.0
132225,599,16391,461.0,13512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132274,118,2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132282,66,1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132324,88,2463,76.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132548,72,658,56.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132555,44,335,31.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132688,121,1506,86.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132704,810,18498,515.0,15813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132746,93,1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132910,8,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133009,126,847,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133306,519,15572,350.0,11158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133397,359,9271,212.0,5697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133405,310,8965,236.0,7099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133629,462,9644,325.0,7209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133793,66,944,21.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133835,63,1177,54.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133868,28,589,25.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133900,91,2127,53.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133959,45,649,20.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133983,101,2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134213,76,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134254,3,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134270,639,15960,402.0,11051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134304,55,411,18.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134346,30,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134379,4,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134452,333,6521,151.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134528,65,1013,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134536,314,7540,183.0,4915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134585,29,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134668,887,22048,528.0,17340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134841,430,2758,196.0,1675.0,9.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
134858,290,6214,159.0,3853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134890,4335,24801,1851.0,12927.0,28.0,495.0,28.0,484.0,1691.0,11791.0,2725.0,17551.0
134924,11,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135061,206,661,47.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135087,7,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135244,458,12179,358.0,10175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135269,65,879,43.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135319,550,12104,386.0,9361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135426,46,428,20.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135525,78,2194,71.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135533,76,593,53.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135582,23,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135632,33,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135715,23,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135723,30,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135772,21,130,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135814,59,1115,32.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135905,702,12704,375.0,9392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135939,33,387,28.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135970,15,280,8.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136051,730,12175,369.0,9978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136119,73,1417,44.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136226,53,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136234,39,177,31.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136291,32,512,23.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136515,243,6114,185.0,4879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136572,4,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136705,19,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136804,19,277,16.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136887,39,207,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136952,56,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137042,29,413,20.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137067,12,306,6.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137083,25,415,15.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137091,29,636,14.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137315,36,596,36.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137414,27,88,15.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137562,14,39,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137588,669,15756,443.0,12114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137612,64,980,47.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137620,6,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137810,275,6681,219.0,5446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137901,10,10,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137943,529,10773,324.0,8239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138032,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138081,43,346,19.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138289,8,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138339,413,8417,279.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138453,31,271,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138669,41,750,21.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138693,494,10737,300.0,8138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330019,25,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330027,32,92,24.0,61.0,3.0,9.0,21.0,52.0,0.0,0.0,0.0,0.0
330753,274,4176,98.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334755,229,3097,102.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430140,16,162,5.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430827,113,1515,61.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431502,82,1135,8.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431676,398,10283,217.0,6899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432856,44,612,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433201,174,1973,63.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433946,43,198,30.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433953,173,3933,119.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434803,243,5922,129.0,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435602,210,5316,113.0,3318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437350,238,5203,125.0,3367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437558,485,11775,280.0,8589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437566,37,542,16.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530014,48,160,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530022,38,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532507,416,4718,134.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630012,4,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630038,52,109,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630087,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631259,211,2928,71.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634758,70,708,47.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635250,168,2786,123.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730044,319,8190,263.0,7097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730051,686,15964,430.0,13244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730101,41,563,10.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730184,136,1142,70.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730283,339,8388,269.0,7176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730291,95,1996,41.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730358,16,296,14.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730424,37,599,30.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730440,71,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730457,641,18726,450.0,13519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730465,409,11137,241.0,7412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730549,302,7399,201.0,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730572,238,1567,141.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730598,194,5204,154.0,4486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730861,386,10903,241.0,7241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731125,355,9150,296.0,8165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731380,432,12378,304.0,8903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731646,318,8812,268.0,7491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731836,313,7638,183.0,4962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732164,373,9312,271.0,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732941,225,5875,154.0,4593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733253,93,1491,71.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733659,290,6653,197.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733725,393,10408,313.0,8665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733980,690,19517,469.0,14382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733998,85,807,70.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734244,320,8394,274.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734368,490,10636,302.0,9228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734566,285,7191,205.0,5515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734764,152,1114,110.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735316,303,7159,198.0,6078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735407,825,17201,546.0,14090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735902,393,9546,298.0,8133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736504,396,9505,255.0,7932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737023,131,2698,72.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737619,40,187,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737809,249,5753,172.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833004,287,5679,120.0,3512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836205,60,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930040,59,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930099,10,129,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930131,75,844,5.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930164,206,4479,123.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930214,33,382,18.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932756,299,7161,205.0,5183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934554,110,753,73.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936302,470,11399,308.0,8469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937805,358,5452,186.0,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030113,17,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030121,218,4667,147.0,3466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030139,11,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030147,8,35,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030196,750,12879,398.0,8926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030253,6,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030261,30,160,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030279,607,13243,423.0,10476.0,206.0,5656.0,50.0,1398.0,152.0,3014.0,456.0,10548.0
1030295,238,6876,191.0,5627.0,82.0,2425.0,10.0,311.0,80.0,2241.0,185.0,5298.0
1030352,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030477,6,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030493,258,6198,165.0,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030501,849,17488,486.0,12931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030535,224,4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030543,15,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030584,203,2665,189.0,2425.0,30.0,604.0,13.0,313.0,125.0,1216.0,185.0,2331.0
1030626,1323,32303,800.0,21434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030642,100,771,55.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030675,849,20165,545.0,14038.0,282.0,8110.0,76.0,1680.0,162.0,3652.0,563.0,14175.0
1030683,864,16290,467.0,11824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030717,6,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031004,128,1255,56.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031053,915,17710,522.0,12553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031376,334,7520,180.0,5028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031897,494,13473,402.0,11331.0,220.0,6709.0,43.0,891.0,124.0,3386.0,421.0,11404.0
1032150,213,5165,152.0,4015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032507,483,12593,367.0,9742.0,179.0,5042.0,52.0,1251.0,133.0,3367.0,422.0,10920.0
1032911,467,10344,335.0,8472.0,157.0,4560.0,21.0,521.0,146.0,3106.0,394.0,8841.0
1033430,388,9190,212.0,5494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033695,280,6388,218.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033703,76,862,4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033729,18,210,8.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033950,103,1234,36.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034214,557,13019,348.0,9178.0,138.0,4209.0,37.0,699.0,149.0,3809.0,373.0,9301.0
1034990,348,6435,176.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035112,57,930,28.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035310,397,12177,274.0,8965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035575,182,3558,112.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
