SchoolCode,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName,Latitude,Longitude
1931468,Metropolitan Continuation,64733,Los Angeles Unified,19,Los Angeles,34.03367,-118.23425
1030352,Rio Del Rey High (Continuation),75234,Golden Plains Unified,10,Fresno,36.53314,-120.09945
1931476,Canoga Park Senior High,64733,Los Angeles Unified,19,Los Angeles,34.19544,-118.60468
3135704,Placer High,66894,Placer Union High,31,Placer,38.89528,-121.06992
3430618,Sheldon High,67314,Elk Grove Unified,34,Sacramento,38.45622,-121.34699
1931484,Mission Continuation,64733,Los Angeles Unified,19,Los Angeles,34.27094,-118.4409
1939677,Whitcomb Continuation High,64576,Glendora Unified,19,Los Angeles,34.12473,-117.86906
5036256,Patterson High,71217,Patterson Joint Unified,50,Stanislaus,37.47055,-121.13784
3430626,Discovery High,75283,Natomas Unified,34,Sacramento,38.63336,-121.49452
2431203,Dos Palos High,75317,Dos Palos Oro Loma Joint Unified,24,Merced,36.98486,-120.62359
1931492,Canyon High,65136,William S. Hart Union High,19,Los Angeles,34.42923,-118.47359
112870,Contreras Learning Center-Los Angeles School of Global Studies,64733,Los Angeles Unified,19,Los Angeles,34.05793,-118.26139
1931500,Owensmouth Continuation,64733,Los Angeles Unified,19,Los Angeles,34.19641,-118.60314
1939701,Whittier High,65128,Whittier Union High,19,Los Angeles,33.98021,-118.0441
1931518,George S. Patton Continuation,64733,Los Angeles Unified,19,Los Angeles,33.80256,-118.30722
121087,American Canyon High,66266,Napa Valley Unified,28,Napa,38.1679,-122.23933
1530112,Vista West Continuation High,63529,Kern High,15,Kern,35.38289,-119.08205
112896,Monterey Peninsula Unified School District Community Day,66092,Monterey Peninsula Unified,27,Monterey,36.6262,-121.83409
3332350,Elsinore High,75176,Lake Elsinore Unified,33,Riverside,33.6241,-117.27875
1931526,Carson Senior High,64733,Los Angeles Unified,19,Los Angeles,33.822655,-118.27424
1235209,McKinleyville High,62687,Northern Humboldt Union High,12,Humboldt,40.95522,-124.10912
1931534,Will Rogers Continuation,64733,Los Angeles Unified,19,Los Angeles,34.18923,-118.45516
4331799,Cupertino High,69468,Fremont Union High,43,Santa Clara,37.32024,-122.00961
1530138,Buena Vista High (Continuation),63818,Taft Union High,15,Kern,35.14994,-119.46477
1530146,San Joaquin High (Continuation),73908,McFarland Unified,15,Kern,35.6799800000001,-119.23458
1931559,Stoney Point Continuation,64733,Los Angeles Unified,19,Los Angeles,34.2520000000001,-118.58813
129320,Bonsall High,76851,Bonsall Unified,37,San Diego,33.29731,-117.17513
121129,Joseph A. Gregori High,71175,Modesto City High,50,Stanislaus,37.71978,-121.06275
1931567,Centennial High,73437,Compton Unified,19,Los Angeles,33.91437,-118.25345
3430709,Folsom Lake High,67330,Folsom-Cordova Unified,34,Sacramento,38.67239,-121.17006
1333558,Desert Oasis High (Continuation),63115,Central Union High,13,Imperial,32.781027,-115.54943
3037496,Troy High,66514,Fullerton Joint Union High,30,Orange,33.88059,-117.89439
3930427,Weber Institute,68676,Stockton Unified,39,San Joaquin,37.9522,-121.29484
1939784,Joseph Pomeroy Widney Career Preparatory and Transition Center,64733,Los Angeles Unified,19,Los Angeles,34.03592,-118.31258
3930443,Middle College High,68585,Lodi Unified,39,San Joaquin,37.99536,-121.31859
1030477,Chesnut High (Continuation),62125,Coalinga-Huron Unified,10,Fresno,36.20939,-120.09874
137562,Matrix for Success Academy,64733,Los Angeles Unified,19,Los Angeles,33.99564,-118.25609
1030493,Mendota High,75127,Mendota Unified,10,Fresno,36.74812,-120.37862
1931617,Fairvalley High (Continuation),64436,Covina-Valley Unified,19,Los Angeles,34.10157,-117.90424
1030501,Buchanan High,62117,Clovis Unified,10,Fresno,36.85864,-119.71399
1931625,Columbus (Christopher) High,64451,Downey Unified,19,Los Angeles,33.91957,-118.11597
4430187,Delta Charter,69823,Santa Cruz City High,44,Santa Cruz,36.985,-121.9256
1931633,Diane S. Leichman Career Preparatory and Transition Center,64733,Los Angeles Unified,19,Los Angeles,34.19878,-118.54837
3037553,Tustin High,73643,Tustin Unified,30,Orange,33.73709,-117.81894
137588,San Leandro High,61291,San Leandro Unified,1,Alameda,37.71836,-122.14149
1530229,McFarland Independent,73908,McFarland Unified,15,Kern,35.67959,-119.23447
1931641,Tracy (Wilbur) High (Continuation),64212,ABC Unified,19,Los Angeles,33.87839,-118.07161
1939834,Glen A. Wilson High,73445,Hacienda la Puente Unified,19,Los Angeles,33.9987,-117.94697
4430203,New School Community Day,69799,Pajaro Valley Unified,44,Santa Cruz,36.91398,-121.77749
4733309,Etna Union High,76455,Scott Valley Unified,47,Siskiyou,41.46098,-122.89895
4430211,Scotts Valley High,75432,Scotts Valley Unified,44,Santa Cruz,37.07238,-122.00648
1530245,Monroe High (Continuation),63826,Tehachapi Unified,15,Kern,35.127679,-118.43709
1030535,Caruthers High,75598,Caruthers Unified,10,Fresno,36.5396,-119.83812
1530252,Arvin High,63529,Kern High,15,Kern,35.21782,-118.83701
121228,Young Adult Program,61259,Oakland Unified,1,Alameda,37.80161,-122.27209
137612,Valley International Preparatory High,64733,Los Angeles Unified,19,Los Angeles,34.2523500000001,-118.58476
1030543,MARC High,75598,Caruthers Unified,10,Fresno,36.53895,-119.83796
4037008,Shandon High,68833,Shandon Joint Unified,40,San Luis Obispo,35.65465,-120.37778
2734481,Mount Toro High,66159,Salinas Union High,27,Monterey,36.6863,-121.64524
1931666,Charter Oak High,64378,Charter Oak Unified,19,Los Angeles,34.09841,-117.86143
1939859,Woodrow Wilson Senior High,64733,Los Angeles Unified,19,Los Angeles,34.06972,-118.18642
137620,Pathways for Adult Life Skills,67207,Perris Union High,33,Riverside,33.77907,-117.21804
1931682,Zane Grey Continuation,64733,Los Angeles Unified,19,Los Angeles,34.190056,-118.52774
1939875,Wilson High,64725,Long Beach Unified,19,Los Angeles,33.77767,-118.14084
4135331,Pescadero High,68940,La Honda-Pescadero Unified,41,San Mateo,37.24761,-122.36458
4430245,Diamond Technology Institute,69799,Pajaro Valley Unified,44,Santa Cruz,36.9237,-121.77316
1931690,Independence Continuation,64733,Los Angeles Unified,19,Los Angeles,34.18966,-118.50165
2439602,Yosemite High (Continuation),65789,Merced Union High,24,Merced,37.30011,-120.47424
4331955,Del Mar High,69401,Campbell Union High,43,Santa Clara,37.30476,-121.92906
1030584,Cambridge Continuation High,62166,Fresno Unified,10,Fresno,36.73322,-119.73559
1931708,Chatsworth Charter High,64733,Los Angeles Unified,19,Los Angeles,34.2523500000001,-118.58476
2030013,Yosemite High,76414,Yosemite Unified,20,Madera,37.32919,-119.63253
1833409,Herlong High,75036,Fort Sage Unified,18,Lassen,40.13907,-120.14422
3733953,Mar Vista Senior High,68411,Sweetwater Union High,37,San Diego,32.57926,-117.12182
121285,Alliance Cindy and Bill Simon Technology Academy High,64733,Los Angeles Unified,19,Los Angeles,33.93861,-118.23873
121293,Alliance Tennenbaum Family Technology High,64733,Los Angeles Unified,19,Los Angeles,34.10289,-118.23937
6060495,Benjamin Banneker Career and Transition Center,64733,Los Angeles Unified,19,Los Angeles,33.90393,-118.26826
3430865,West Campus,67439,Sacramento City Unified,34,Sacramento,38.52932,-121.43918
1931732,Desert Winds Continuation High,64246,Antelope Valley Union High,19,Los Angeles,34.70089,-118.1232
1939925,William Workman High,73445,Hacienda la Puente Unified,19,Los Angeles,34.02915,-117.93648
2030039,Ahwahnee High,76414,Yosemite Unified,20,Madera,37.32557,-119.63066
3430873,Franklin High,67314,Elk Grove Unified,34,Sacramento,38.39283,-121.43016
1931740,Saugus High,65136,William S. Hart Union High,19,Los Angeles,34.44274,-118.51871
2734556,Salinas High,66159,Salinas Union High,27,Monterey,36.66706,-121.65809
113118,Dougherty Valley High,61804,San Ramon Valley Unified,7,Contra Costa,37.76924,-121.90177
2030047,Gateway High (Continuation),65201,Chowchilla Union High,20,Madera,37.11604,-120.26244
4930012,Casa Grande High,70862,Petaluma Joint Union High,49,Sonoma,38.2435,-122.5995
3430881,Vista Nueva Career and Technology High,76505,Twin Rivers Unified,34,Sacramento,38.64049,-121.41852
1030626,Central High East Campus,73965,Central Unified,10,Fresno,36.78826,-119.88273
1939941,John F. Kennedy High,64733,Los Angeles Unified,19,Los Angeles,34.27532,-118.48794
1530344,Stockdale High,63529,Kern High,15,Kern,35.32661,-119.12558
1530351,Wasco Independence High,63859,Wasco Union High,15,Kern,35.58645,-119.34253
1030642,School of Unlimited Learning,62166,Fresno Unified,10,Fresno,36.74218,-119.79254
5634548,Oxnard High,72546,Oxnard Union High,56,Ventura,34.21723,-119.21316
1931765,Sierra High,64279,Azusa Unified,19,Los Angeles,34.113613,-117.886227
2030070,Raymond Granite High,76414,Yosemite Unified,20,Madera,37.2082630736823,-119.906152760658
4930046,El Camino High,73882,Cotati-Rohnert Park Unified,49,Sonoma,38.34151,-122.68256
129536,"Boyle Heights Science, Technology, Engineering and Math Magnet",64733,Los Angeles Unified,19,Los Angeles,34.03587,-118.21152
1530369,Centennial High,63529,Kern High,15,Kern,35.39884,-119.09738
2333185,Mendocino High,65581,Mendocino Unified,23,Mendocino,39.30819,-123.80153
2431492,San Luis High (Continuation),65755,Los Banos Unified,24,Merced,37.06686,-120.84224
1931781,Calabasas High,64683,Las Virgenes Unified,19,Los Angeles,34.13893,-118.62804
4930053,Buena Vista High,70706,Geyserville Unified,49,Sonoma,38.72026,-122.89058
113159,Tahquitz High,67082,Hemet Unified,33,Riverside,33.76832,-117.01835
1530385,Ridgeview High,63529,Kern High,15,Kern,35.27755,-119.05867
1030675,Sunnyside High,62166,Fresno Unified,10,Fresno,36.7331,-119.71691
2030104,Evergreen High,76414,Yosemite Unified,20,Madera,37.329189,-119.63253
1030683,Clovis East High,62117,Clovis Unified,10,Fresno,36.799447,-119.64002
1931807,San Antonio High (Continuation),64394,Claremont Unified,19,Los Angeles,34.08359,-117.71608
1530401,Frazier Mountain High,75168,El Tejon Unified,15,Kern,34.79951,-118.89165
113191,Heritage High,67207,Perris Union High,33,Riverside,33.741476,-117.137709
5732904,Esparto High,72686,Esparto Unified,57,Yolo,38.69207,-122.01649
1931823,Claremont High,64394,Claremont Unified,19,Los Angeles,34.1126,-117.72143
129585,Nava College Preparatory Academy,64733,Los Angeles Unified,19,Los Angeles,34.0109,-118.25053
4930103,Carpe Diem High (Continuation),70862,Petaluma Joint Union High,49,Sonoma,38.22662,-122.64572
1030717,Florence E. Rata,62166,Fresno Unified,10,Fresno,36.82408,-119.81658
4930111,Sonoma Mountain High (Continuation),70862,Petaluma Joint Union High,49,Sonoma,38.24177,-122.59901
3332673,Hemet High,67082,Hemet Unified,33,Riverside,33.72858,-116.93384
1530435,Kern Workforce 2000 Academy,63529,Kern High,15,Kern,35.34221,-119.06506
4332110,Broadway High,69666,San Jose Unified,43,Santa Clara,37.26163,-121.87992
1931856,Whitman Continuation,64733,Los Angeles Unified,19,Los Angeles,34.08037,-118.35974
2030161,Independence Continuation High,75580,Golden Valley Unified,20,Madera,36.92528,-119.8965
137810,San Lorenzo High,61309,San Lorenzo Unified,1,Alameda,37.68845,-122.12116
1931864,Grover Cleveland Charter High,64733,Los Angeles Unified,19,Los Angeles,34.218922,-118.54834
129627,TEACH Tech Charter High,64733,Los Angeles Unified,19,Los Angeles,33.94524,-118.30882
3431012,Luther Burbank High,67439,Sacramento City Unified,34,Sacramento,38.49456,-121.46705
4930152,Creekside High,70953,Sonoma Valley Unified,49,Sonoma,38.28261,-122.4585
1530476,Liberty High,63529,Kern High,15,Kern,35.36629,-119.12881
4930160,Elsie Allen High,70920,Santa Rosa High,49,Sonoma,38.40594,-122.73489
2030203,Liberty High,75580,Golden Valley Unified,20,Madera,36.92525,-119.89652
3635844,San Bernardino High,67876,San Bernardino City Unified,36,San Bernardino,34.13148,-117.29575
1931930,Dan M. Issacs Avalon High,64733,Los Angeles Unified,19,Los Angeles,33.79191,-118.26397
2030237,Glacier High School Charter,76414,Yosemite Unified,20,Madera,37.34835,-119.64129
735902,Richmond High,61796,West Contra Costa Unified,7,Contra Costa,37.95237,-122.34606
137901,Hanford Online Charter,63925,Hanford Joint Union High,16,Kings,36.33359,-119.66269
1931955,Ellington (Duke) High (Continuation),64733,Los Angeles Unified,19,Los Angeles,33.93579,-118.30395
4930228,Windsor High,75358,Windsor Unified,49,Sonoma,38.54212,-122.81774
4430518,Aptos High,69799,Pajaro Valley Unified,44,Santa Cruz,36.97734,-121.86198
1931963,Compton High,73437,Compton Unified,19,Los Angeles,33.89104,-118.22731
1931971,John Hope Continuation,64733,Los Angeles Unified,19,Los Angeles,33.96784,-118.26678
4930244,Maria Carrillo High,70920,Santa Rosa High,49,Sonoma,38.48024,-122.66016
3431111,Casa Roble Fundamental High,67447,San Juan Unified,34,Sacramento,38.70137,-121.21408
5634761,Rio Mesa High,72546,Oxnard Union High,56,Ventura,34.25367,-119.14463
4930251,Marce Becerra Academy,75390,Healdsburg Unified,49,Sonoma,38.62284,-122.86709
1931989,Monterey Continuation,64733,Los Angeles Unified,19,Los Angeles,34.02858,-118.15868
137943,Skyline High,61259,Oakland Unified,1,Alameda,37.79852,-122.16062
432856,Ridgeview High (Continuation),61531,Paradise Unified,4,Butte,39.804727,-121.57942
1931997,Odyssey Continuation,64733,Los Angeles Unified,19,Los Angeles,33.95528,-118.21123
4930269,Windsor Oaks Academy,75358,Windsor Unified,49,Sonoma,38.54241,-122.82039
129759,Design Tech High,69047,San Mateo Union High,41,San Mateo,37.5328,-122.26406
2530020,Warner High,73585,Modoc Joint Unified,25,Modoc,41.49136,-120.54127
113381,San Juan Hills High,66464,Capistrano Unified,30,Orange,33.50207,-117.62414
5536503,Sonora High,72389,Sonora Union High,55,Tuolumne,37.99069,-120.38608
4135687,Redwood High,69062,Sequoia Union High,41,San Mateo,37.49544,-122.24413
4930327,Laguna High,70607,West Sonoma County Union High,49,Sonoma,38.40628,-122.8237
4332318,Foothill High,69427,East Side Union High,43,Santa Clara,37.3687,-121.83824
5430046,Golden West High,72256,Visalia Unified,54,Tulare,36.34491,-119.2538
138032,Come Back Charter,10249,Merced County Office of Education,24,Merced,37.2972,-120.48854
5036850,Riverbank High,75556,Riverbank Unified,50,Stanislaus,37.73149,-120.92088
1932086,Covina High,64436,Covina-Valley Unified,19,Los Angeles,34.08164,-117.89968
2431807,Gustine High,73619,Gustine Unified,24,Merced,37.26143,-121.00132
3038023,Valencia High,66647,Placentia-Yorba Linda Unified,30,Orange,33.87773,-117.86777
121673,NOVA Academy - Coachella,73676,Coachella Valley Unified,33,Riverside,33.66713,-116.1897
1833805,Lassen High,64139,Lassen Union High,18,Lassen,40.41632,-120.65603
4930384,Technology High,73882,Cotati-Rohnert Park Unified,49,Sonoma,38.334849,-122.699834
1530708,Bakersfield High,63529,Kern High,15,Kern,35.36932,-119.02291
1833813,Credence High,64139,Lassen Union High,18,Lassen,,
5036884,Roselawn High,75739,Turlock Unified,50,Stanislaus,37.48909,-120.79838
1031004,Gateway High (Continuation),62117,Clovis Unified,10,Fresno,36.83656,-119.68735
1932128,"Crenshaw Science, Technology, Engineering, Math and Medicine Magnet",64733,Los Angeles Unified,19,Los Angeles,33.99689,-118.32901
138081,Maidu Virtual Charter Academy,66894,Placer Union High,31,Placer,38.89608,-121.068531
4930400,Analy High,70607,West Sonoma County Union High,49,Sonoma,38.40742,-122.82535
1932144,Crescenta Valley High,64568,Glendale Unified,19,Los Angeles,34.22315,-118.24336
3636081,San Gorgonio High,67876,San Bernardino City Unified,36,San Bernardino,34.12783,-117.23701
138107,Elite Academic Academy - Adult Work Force Investment,75051,Lucerne Valley Unified,36,San Bernardino,33.50026,-117.1611
5430145,Tulare Technical Preparatory High,72249,Tulare Joint Union High,54,Tulare,36.19604,-119.35727
1031053,Clovis High,62117,Clovis Unified,10,Fresno,36.81815,-119.6794
3038098,Villa Park High,66621,Orange Unified,30,Orange,33.81647,-117.81699
113555,Clovis North High,62117,Clovis Unified,10,Fresno,36.89071,-119.7335
932756,El Dorado High,61853,El Dorado Union High,9,El Dorado,38.73292,-120.81149
5135256,Live Oak High,71399,Live Oak Unified,51,Sutter,39.27713,-121.65698
3734431,Mission Bay High,68338,San Diego Unified,37,San Diego,32.80034,-117.22388
334755,Argonaut High,73981,Amador County Unified,3,Amador,38.35621,-120.79283
113571,Vista del Lago High,67330,Folsom-Cordova Unified,34,Sacramento,38.65597,-121.10588
3636131,Slover Mountain High (Continuation),67686,Colton Joint Unified,36,San Bernardino,34.07085,-117.34513
1932201,Culver City High,64444,Culver City Unified,19,Los Angeles,34.00661,-118.40241
5634993,Apollo High,72603,Simi Valley Unified,56,Ventura,34.26952,-118.73581
5430194,John J. Cairns Continuation,71993,Lindsay Unified,54,Tulare,36.20411,-119.08557
4332474,Fremont High,69468,Fremont Union High,43,Santa Clara,37.352648,-122.03412
5635008,Royal High,72603,Simi Valley Unified,56,Ventura,34.26358,-118.77175
5430210,Farmersville High,75325,Farmersville Unified,54,Tulare,36.31051,-119.20015
2333649,Point Arena High,65599,Point Arena Joint Union High,23,Mendocino,38.91512,-123.69905
4537304,Shasta High,70136,Shasta Union High,45,Shasta,40.58825,-122.40981
1932250,Henry David Thoreau Continuation,64733,Los Angeles Unified,19,Los Angeles,34.16902,-118.56996
2235356,Mariposa County High,65532,Mariposa County Unified,22,Mariposa,37.48918,-119.96412
5430251,Granite Hills High,75523,Porterville Unified,54,Tulare,36.06823,-118.97773
5536750,Summerville High,72413,Summerville Union High,55,Tuolumne,37.96151,-120.25542
3136504,Roseville High,66928,Roseville Joint Union High,31,Placer,38.75788,-121.27613
130047,Roy A. Johnson High,61150,Castro Valley Unified,1,Alameda,37.713,-122.09289
4832259,Dixon High,70532,Dixon Unified,48,Solano,38.43752,-121.81765
5430277,Deep Creek Academy,75325,Farmersville Unified,54,Tulare,36.29683,-119.20764
130054,Newark Memorial High,61234,Newark Unified,1,Alameda,37.52085,-122.00195
130062,American High,61176,Fremont Unified,1,Alameda,37.56451,-122.0163
3734548,Monte Vista High,68130,Grossmont Union High,37,San Diego,32.73761,-116.97364
3030038,Cypress High,66431,Anaheim Union High,30,Orange,33.82019,-118.02918
5430301,Alpaugh -Senior High,71803,Alpaugh Unified,54,Tulare,35.886453,-119.48659
1932318,Eagle Tree Continuation,64733,Los Angeles Unified,19,Los Angeles,33.82088,-118.27538
3038239,Western High,66431,Anaheim Union High,30,Orange,33.82567,-118.00348
3030046,Canyon High,66621,Orange Unified,30,Orange,33.84777,-117.78787
3030053,Esperanza High,66647,Placentia-Yorba Linda Unified,30,Orange,33.86923,-117.80336
1932326,Dominguez High,73437,Compton Unified,19,Los Angeles,33.89343,-118.18272
3030061,El Toro High,73635,Saddleback Valley Unified,30,Orange,33.63779,-117.68797
1932334,Jane Addams Continuation,64733,Los Angeles Unified,19,Los Angeles,34.27399,-118.48822
130096,Foothill High,75101,Pleasanton Unified,1,Alameda,37.67316,-121.91917
138289,Latitude 37.8 High,77180,SBE - Latitude 37.8 High,1,Alameda,37.77741,-122.23068
433201,Durham High,61432,Durham Unified,4,Butte,39.6481,-121.80272
1932342,Evergreen Continuation,64733,Los Angeles Unified,19,Los Angeles,34.309649,-118.43987
3030079,Silverado High,73635,Saddleback Valley Unified,30,Orange,33.62072,-117.68286
4037701,Templeton High,68841,Templeton Unified,40,San Luis Obispo,35.54225,-120.71172
3333192,Indio High,67058,Desert Sands Unified,33,Riverside,33.71433,-116.23966
130138,Robertson High (Continuation),61176,Fremont Unified,1,Alameda,37.52015,-121.96446
1932383,Susan Miller Dorsey Senior High,64733,Los Angeles Unified,19,Los Angeles,34.02296,-118.3478
5430368,El Diamante High,72256,Visalia Unified,54,Tulare,36.30621,-119.3468
130146,Rudsdale Continuation,61259,Oakland Unified,1,Alameda,37.76573,-122.15392
138339,Tennyson High,61192,Hayward Unified,1,Alameda,37.64183,-122.06642
3431533,Cordova High,67330,Folsom-Cordova Unified,34,Sacramento,38.60048,-121.30625
3030129,Creekside High,73650,Irvine Unified,30,Orange,33.69067,-117.82015
3734654,Morse High,68338,San Diego Unified,37,San Diego,32.7011,-117.04803
3030145,Ocean View High,66548,Huntington Beach Union High,30,Orange,33.71441,-118.00111
130179,Street Academy (Alternative),61259,Oakland Unified,1,Alameda,37.81816,-122.26565
3030152,Irvine High,73650,Irvine Unified,30,Orange,33.70237,-117.78224
1932441,Downey High,64451,Downey Unified,19,Los Angeles,33.93906,-118.12545
3030186,Monte Vista High,66597,Newport-Mesa Unified,30,Orange,33.65385,-117.89021
138420,Tide Academy,69062,Sequoia Union High,41,San Mateo,37.48219,-122.173969
130229,Alameda High,61119,Alameda Unified,1,Alameda,37.764707,-122.246134
1932482,Duarte High,64469,Duarte Unified,19,Los Angeles,34.13696,-117.9709
3030210,Capistrano Valley High,66464,Capistrano Unified,30,Orange,33.54277,-117.67122
130252,Village High,75101,Pleasanton Unified,1,Alameda,37.65584,-121.87491
1031376,Coalinga High,62125,Coalinga-Huron Unified,10,Fresno,36.1443,-120.36271
3030228,Anaheim High,66431,Anaheim Union High,30,Orange,33.83366,-117.9242
138453,Valley High (Continuation),75093,Dublin Unified,1,Alameda,37.70974,-121.92091
3030244,Laguna Hills High,73635,Saddleback Valley Unified,30,Orange,33.59316,-117.70364
3734761,Mount Miguel High,68130,Grossmont Union High,37,San Diego,32.72273,-117.01704
3038445,Westminster High,66548,Huntington Beach Union High,30,Orange,33.75287,-118.00961
130286,Millennium High Alternative,61275,Piedmont City Unified,1,Alameda,37.82347,-122.23247
2735348,Seaside High,66092,Monterey Peninsula Unified,27,Monterey,36.62272,-121.83706
130294,MacGregor High (Continuation),61127,Albany City Unified,1,Alameda,37.89625,-122.29237
736504,San Ramon Valley High,61804,San Ramon Valley Unified,7,Contra Costa,37.82535,-122.00583
630012,Colusa Alternative High (Continuation),61598,Colusa Unified,6,Colusa,39.20062,-122.01854
105726,Mission Hills High,73791,San Marcos Unified,37,San Diego,33.14529,-117.1444
105734,Great Oak High,75192,Temecula Valley Unified,33,Riverside,33.45274,-117.09222
3030285,Woodbridge High,73650,Irvine Unified,30,Orange,33.67878,-117.80614
630038,Mid Valley High (Continuation),61622,Williams Unified,6,Colusa,39.15502,-122.1562
4930848,Johanna Echols-Hansen High (Continuation),70656,Cloverdale Unified,49,Sonoma,38.80765,-123.02088
4332839,Gilroy High,69484,Gilroy Unified,43,Santa Clara,36.99567,-121.57632
4930855,Cloverdale High,70656,Cloverdale Unified,49,Sonoma,38.81064,-123.02271
3530029,San Andreas Continuation High,67538,San Benito High,35,San Benito,36.85458,-121.39692
3030335,La Sierra High (Alternative),66514,Fullerton Joint Union High,30,Orange,33.87919,-117.89026
630087,Arbuckle Alternative High (Continuation),61614,Pierce Joint Unified,6,Colusa,39.01002,-122.0555
1736008,Middletown High,64055,Middletown Unified,17,Lake,38.75514,-122.6141
3530060,Anzar High,75259,Aromas - San Juan Unified,35,San Benito,36.88095,-121.55591
1932623,El Camino Real Charter High,64733,Los Angeles Unified,19,Los Angeles,34.17074,-118.64266
3038551,Valley Vista High (Continuation),66548,Huntington Beach Union High,30,Orange,33.70818,-117.96111
3734878,Mountain Empire High,68213,Mountain Empire Unified,37,San Diego,32.73385,-116.49281
3030368,Coast High,66548,Huntington Beach Union High,30,Orange,33.71255,-118.00046
5430624,Citrus High,75523,Porterville Unified,54,Tulare,36.08325,-119.01178
4332904,Henry M. Gunn High,69641,Palo Alto Unified,43,Santa Clara,37.40056,-122.13405
3038569,Dana Hills High,66464,Capistrano Unified,30,Orange,33.4778900000001,-117.70042
114025,Lincoln High,68338,San Diego Unified,37,San Diego,32.70287,-117.08956
4234613,Ernest Righetti High,69310,Santa Maria Joint Union High,42,Santa Barbara,34.8837,-120.42124
1932664,El Monte High,64519,El Monte Union High,19,Los Angeles,34.06432,-118.03378
3030392,Trabuco Hills High,73635,Saddleback Valley Unified,30,Orange,33.65451,-117.65089
105858,Pajaro Valley High,69799,Pajaro Valley Unified,44,Santa Cruz,36.91393,-121.79192
1932680,Mountain View High,64519,El Monte Union High,19,Los Angeles,34.05393,-118.01155
130450,Albany High,61127,Albany City Unified,1,Alameda,37.8963,-122.29183
4734356,Happy Camp High,70466,Siskiyou Union High,47,Siskiyou,41.79554,-123.37813
2432409,Hilmar High,65698,Hilmar Unified,24,Merced,37.40158,-120.85117
1932698,Ruben Salazar Continuation,64527,El Rancho Unified,19,Los Angeles,33.98835,-118.09038
3833241,Lincoln (Abraham) High,68478,San Francisco Unified,38,San Francisco,37.74636,-122.48094
1932706,El Rancho High,64527,El Rancho Unified,19,Los Angeles,33.984,-118.08857
3030434,Bolsa Grande High,66522,Garden Grove Unified,30,Orange,33.76105,-117.96483
138669,Da Vinci RISE High,10199,Los Angeles County Office of Education,19,Los Angeles,33.908911,-118.37781
4136370,San Mateo High,69047,San Mateo Union High,41,San Mateo,37.57713,-122.32957
105916,Monterey Trail High,67314,Elk Grove Unified,34,Sacramento,38.4494,-121.39829
4332995,Andrew P. Hill High,69427,East Side Union High,43,Santa Clara,37.29215,-121.83027
138693,Washington High,61176,Fremont Unified,1,Alameda,37.55284,-121.99483
3030475,Cesar E. Chavez High,66670,Santa Ana Unified,30,Orange,33.71871,-117.86728
1932763,El Segundo High,64535,El Segundo Unified,19,Los Angeles,33.92482,-118.4143
3030491,Century High,66670,Santa Ana Unified,30,Orange,33.73011,-117.8482
122333,"Math, Science, & Technology Magnet Academy at Roosevelt High",64733,Los Angeles Unified,19,Los Angeles,34.03811,-118.21119
114140,George and Evelyn Stein Continuation,75499,Tracy Joint Unified,39,San Joaquin,37.73772,-121.43607
122341,Esteban Torres East LA Performing Arts Magnet,64733,Los Angeles Unified,19,Los Angeles,34.04213,-118.17526
1531367,Burroughs High,73742,Sierra Sands Unified,15,Kern,35.63563,-117.66059
6069736,Miles P. Richmond,76505,Twin Rivers Unified,34,Sacramento,38.68462,-121.36055
114157,Patriot High,67090,Jurupa Unified,33,Riverside,34.00859,-117.45072
122358,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,64733,Los Angeles Unified,19,Los Angeles,34.04214,-118.17479
122366,Social Justice Leadership Academy at Esteban E. Torres High No. 5,64733,Los Angeles Unified,19,Los Angeles,34.04177,-118.17454
122374,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,64733,Los Angeles Unified,19,Los Angeles,34.04176,-118.17501
3636743,Twentynine Palms High,67777,Morongo Unified,36,San Bernardino,34.14291,-116.07485
122382,Engineering and Technology Academy at Esteban E. Torres High No. 3,64733,Los Angeles Unified,19,Los Angeles,34.041846,-118.17553
1932821,Boyle Heights Continuation,64733,Los Angeles Unified,19,Los Angeles,34.03768,-118.21147
5430806,Lovell High,71860,Cutler-Orosi Joint Unified,54,Tulare,36.50156,-119.28861
130583,Amador Valley High,75101,Pleasanton Unified,1,Alameda,37.66835,-121.87507
1130012,North Valley High (Continuation),75481,Orland Joint Unified,11,Glenn,39.75577,-122.19167
3030574,Aliso Niguel High,66464,Capistrano Unified,30,Orange,33.56079,-117.71913
1130038,Willows Community High,62661,Willows Unified,11,Glenn,39.51829,-122.20402
1130046,Bidwell Point High (Continuation),62653,Stony Creek Joint Unified,11,Glenn,39.60696,-122.53835
1932862,Diamond Bar High,73460,Walnut Valley Unified,19,Los Angeles,33.98257,-117.83894
122432,Edgewood High,65094,West Covina Unified,19,Los Angeles,34.06236,-117.95087
130625,Alternatives in Action,61119,Alameda Unified,1,Alameda,37.76434,-122.19551
3432002,Daylor (William) High (Continuation),67314,Elk Grove Unified,34,Sacramento,38.4891,-121.43332
3833407,Lowell High,68478,San Francisco Unified,38,San Francisco,37.73037,-122.48294
1130053,Ella Barkley High,76562,Hamilton Unified,11,Glenn,39.74571,-122.01672
3030608,Middle College High,66670,Santa Ana Unified,30,Orange,33.75802,-117.88819
